genome_id	phaZ_status	major_subtype	phylum	genus	species	growth_rate_per_h	doubling_time_h
GCA_040384665.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	PCRC01	PCRC01 sp040384665	0.3659762342884743	1.89396773784383
GCA_965284315.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	PCRC01	PCRC01 sp017848435	0.215268393626032	3.21992081087432
GCA_027490925.1	phaZ_negative	none	Pseudomonadota	PCRC01	PCRC01 sp027490925	0.166672248034482	4.1587438144864
GCA_040387875.1	phaZ_negative	none	Pseudomonadota	PCRC01	PCRC01 sp040387875	0.3666209378344147	1.89063719233899
GCA_945952465.1	phaZ_negative	none	Pseudomonadota	PCRC01	PCRC01 sp945952465	0.209450453449211	3.30936108824431
GCA_035501735.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	PNAI01	PNAI01 sp035501735	0.0985825474830969	7.031134802829
GCA_035574295.1	phaZ_negative	none	Pseudomonadota	PNAI01	PNAI01 sp035574295	0.0724038844568021	9.57334244923687
GCA_040882255.1	phaZ_positive	extracellular.lemoignei_like	Pseudomonadota	PWQG01	PWQG01 sp040882255	0.0615531205783654	11.260959217778
GCA_050486205.1	phaZ_negative	none	Pseudomonadota	PWQG01	PWQG01 sp050486205	0.0871132557454809	7.95685082170635
GCF_020092905.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pacificimonas	Pacificimonas aurantium	0.2524779928585186	2.74537662753191
GCA_039815015.1	phaZ_negative	none	Pseudomonadota	Pacificimonas	Pacificimonas sp039815015	0.1776022635833558	3.90280600356551
GCF_048892425.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Pacificispira	Pacificispira sp002696645	0.1065042410188872	6.50816506393416
GCA_017792345.1	phaZ_negative	none	Pseudomonadota	Pacificispira	Pacificispira sp017792345	0.3736408833834965	1.85511599877178
GCA_027317645.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paenalcaligenes	Paenalcaligenes sp021793095	0.1256660880398499	5.5157854547055
GCF_011927625.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paenalcaligenes	Paenalcaligenes hominis	0.5386159420609985	1.28690431610256
GCA_035303295.1	phaZ_negative	none	Pseudomonadota	Paenalcaligenes	Paenalcaligenes sp035303295	0.3140062694150449	2.20743102311681
GCA_947626245.1	phaZ_negative	none	Pseudomonadota	Paenalcaligenes	Paenalcaligenes sp947626245	2.776878538603592	0.249613791501485
GCA_963838535.1	phaZ_positive	intracellular.cupriavidus_like	Actinomycetota	Palsa-465	Palsa-465 sp963838535	0.0709446696691019	9.77025030623022
GCA_963842995.1	phaZ_positive	intracellular.cupriavidus_like	Actinomycetota	Palsa-465	Palsa-465 sp963842995	0.1617076212219806	4.28642246618941
GCA_963843915.1	phaZ_positive	intracellular.cupriavidus_like	Actinomycetota	Palsa-465	Palsa-465 sp963843915	0.096209871875049	7.20453283068663
GCA_963731435.1	phaZ_negative	none	Actinomycetota	Palsa-465	Palsa-465 sp963731435	0.1181262257176203	5.86785175221722
GCA_963757795.1	phaZ_negative	none	Actinomycetota	Palsa-465	Palsa-465 sp963757795	0.0725820628959418	9.54984128177349
GCA_965277605.1	phaZ_negative	none	Actinomycetota	Palsa-465	Palsa-465 sp965277605	0.1667333468397765	4.15721985852074
GCA_963826975.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Palsa-883	Palsa-883 sp963826975	0.0582196286976049	11.9057300100655
GCA_035486355.1	phaZ_negative	none	Pseudomonadota	Palsa-883	Palsa-883 sp035486355	0.0612738982627873	11.3122748872158
GCA_035295845.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Palsa-892	Palsa-892 sp035295845	0.1407296207030979	4.92538228339506
GCA_003135415.1	phaZ_negative	none	Pseudomonadota	Palsa-892	Palsa-892 sp003135415	0.0882428962253438	7.85499128212963
GCA_016428915.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pandoraea	Pandoraea sp016428915	0.6536063581761898	1.06049638576664
GCA_031291335.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Pandoraea	Pandoraea sp031291335	0.8978402759843045	0.772016135943608
GCF_000815105.2	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pandoraea	Pandoraea pulmonicola	1.1388256859520829	0.608650813825348
GCF_001465545.3	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pandoraea	Pandoraea norimbergensis	0.7983273218679963	0.868249352831942
GCF_004297875.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pandoraea	Pandoraea sp004297875	0.2618795562848167	2.64681669082289
GCF_902459575.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Pandoraea	Pandoraea morbifera	1.2024454640110624	0.57644791494142
GCF_000807775.2	phaZ_negative	none	Pseudomonadota	Pandoraea	Pandoraea fibrosis	0.8631342195877165	0.803058394430281
GCF_000934605.2	phaZ_negative	none	Pseudomonadota	Pandoraea	Pandoraea vervacti	1.423409235382185	0.48696268320462
GCF_003004665.1	phaZ_negative	none	Pseudomonadota	Pandoraea	Pandoraea novymonadis	0.0750682090454107	9.23356490549338
GCF_049918595.1	phaZ_negative	none	Pseudomonadota	Pandoraea	Pandoraea pneumonica_A	0.8082528145600183	0.857587091654321
GCF_902459565.1	phaZ_negative	none	Pseudomonadota	Pandoraea	Pandoraea aquatica	0.8193117351430208	0.846011537280066
GCF_902459665.1	phaZ_negative	none	Pseudomonadota	Pandoraea	Pandoraea cepalis	0.9734033095152946	0.712086320011689
GCA_963803225.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia sp963803225	0.8748212635176922	0.792330055825086
GCF_004359985.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia flava	0.4402520655784166	1.574432546158
GCF_009362785.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia atlantica	0.828708669784321	0.836418401101491
GCF_021390575.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia adhaesiva	0.758687097206707	0.913614035498873
GCF_030412785.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paraburkholderia	Paraburkholderia sabiae	0.6543478298325331	1.05929468847989
GCF_034668105.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paraburkholderia	Paraburkholderia sp034668105	1.1012038624196945	0.629444923156082
GCF_035656215.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paraburkholderia	Paraburkholderia sp035656215	1.5332177793333623	0.452086578895089
GCF_036016995.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia sp036016995	1.05056463902624	0.659785371419333
GCF_042655705.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paraburkholderia	Paraburkholderia denitrificans	0.5848464706172297	1.18517801745203
GCF_900019265.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia ribeironis	0.6884767153963106	1.00678376633398
GCF_900109265.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia tropica	1.0083234507633854	0.687425428849418
GCF_900177725.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paraburkholderia	Paraburkholderia susongensis	1.1233548415722052	0.617033153647019
GCF_900996245.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia sp900996245	0.6717213947475242	1.03189683398498
GCF_905220265.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paraburkholderia	Paraburkholderia sp905220265	1.1811362884887755	0.586847756110181
GCA_900142905.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia sp900142905	1.0141731491816848	0.683460394429917
GCA_940746715.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia sp940746715	0.7181315343663913	0.965209223365341
GCA_940747215.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia sp940747215	0.4210503358510037	1.64623352967762
GCF_000013645.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia xenovorans	1.094651716032295	0.63321252815676
GCF_000172415.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia graminis	0.9952528978367152	0.696453315601062
GCF_001931485.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia sp001931485	1.4147566929042052	0.48994090930014
GCF_002879865.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia rhynchosiae	0.7584653705024513	0.913881117737471
GCF_004353905.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia guartelaensis	0.6717072027824962	1.03191863610906
GCF_008369935.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia panacisoli	0.8634256733642651	0.802787317939199
GCF_021390495.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia sp021390495	0.8061059089263723	0.859871107362464
GCF_024206475.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia sp024206475	0.8241326039776127	0.841062684833149
GCF_042659005.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia silvatlantica	0.914724682935546	0.757765908683571
GCF_046027075.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia sp046027075	1.008829119181687	0.68708086174415
GCF_049581445.1	phaZ_negative	none	Pseudomonadota	Paraburkholderia	Paraburkholderia sp049581445	0.5325226288468174	1.3016295327411
GCA_041987645.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paracidovorax	Paracidovorax sp041987645	0.6680693402940701	1.03753778051667
GCA_913774625.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paracidovorax	Paracidovorax sp913774625	0.5266808829162912	1.31606671713982
GCF_028069655.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paracidovorax	Paracidovorax sp028069655	0.2688420923158977	2.57826880675172
GCF_028473605.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paracidovorax	Paracidovorax sp028473605	0.5176929100148412	1.33891573006104
GCF_028473645.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paracidovorax	Paracidovorax sp028473645	0.7842472433251072	0.883837573494158
GCF_031843945.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paracidovorax	Paracidovorax sp031843945	0.5437904909952215	1.27465851653893
GCF_031844105.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paracidovorax	Paracidovorax sp031844105	0.4303208301753198	1.61076836619214
GCF_040365715.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paracidovorax	Paracidovorax sp040365715	0.4919045872272551	1.40910899909888
GCA_913774955.1	phaZ_negative	none	Pseudomonadota	Paracidovorax	Paracidovorax sp913774955	0.4881325438635271	1.41999788638091
GCF_000176855.2	phaZ_negative	none	Pseudomonadota	Paracidovorax	Paracidovorax avenae	0.480568607309351	1.4423480227741
GCF_001424265.1	phaZ_negative	none	Pseudomonadota	Paracidovorax	Paracidovorax sp001424265	0.5863561586407383	1.18212654603435
GCF_030159055.1	phaZ_negative	none	Pseudomonadota	Paracidovorax	Paracidovorax sp030159055	0.6204603342304053	1.11714986812122
GCF_031453675.1	phaZ_negative	none	Pseudomonadota	Paracidovorax	Paracidovorax sp023460715	0.8195716447841719	0.845743242791764
GCF_900100305.1	phaZ_negative	none	Pseudomonadota	Paracidovorax	Paracidovorax citrulli	0.3782774436141993	1.83237777525767
GCF_900112675.1	phaZ_negative	none	Pseudomonadota	Paracidovorax	Paracidovorax konjaci	0.2268812225438508	3.05511039119148
GCF_900113035.1	phaZ_negative	none	Pseudomonadota	Paracidovorax	Paracidovorax wautersii	0.6364097580210604	1.08915234536207
GCA_030538515.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paracoccus	Paracoccus sp030538515	0.525136918483275	1.31993610839993
GCF_003056335.1	phaZ_positive	extracellular.lemoignei_like	Pseudomonadota	Paracoccus	Paracoccus indicus	0.3782795005379631	1.83236781156314
GCA_036338635.1	phaZ_negative	none	Pseudomonadota	Paracoccus	Paracoccus sp036338635	0.2047267573571901	3.38571855241472
GCF_005048225.1	phaZ_negative	none	Pseudomonadota	Paracoccus	Paracoccus gahaiensis	0.1253684472610584	5.52888063706001
GCF_042666655.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paracraurococcus	Paracraurococcus sp042666655	0.1374887825909593	5.0414816939802
GCF_030657435.1	phaZ_negative	none	Pseudomonadota	Paracraurococcus	Paracraurococcus lichenis	0.2261720052027006	3.06469043301239
GCA_039935015.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Paralcaligenes	Paralcaligenes sp039935015	0.1096901705688725	6.3191366825775
GCA_004297945.1	phaZ_negative	none	Pseudomonadota	Paralcaligenes	Paralcaligenes sp004297945	0.2049139320697631	3.38262593254988
GCF_049065735.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paramesorhizobium	Paramesorhizobium sp049065735	0.2903271960070997	2.38746900081312
GCF_003335045.1	phaZ_negative	none	Pseudomonadota	Paramesorhizobium	Paramesorhizobium salinisoli	0.2368393417100787	2.92665557822925
GCF_009827635.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Parapontixanthobacter	Parapontixanthobacter aurantiacus	0.2774737682514454	2.49806381672742
GCA_963736595.1	phaZ_negative	none	Pseudomonadota	Parapontixanthobacter	Parapontixanthobacter sp963736595	0.1358183940619734	5.10348532205192
GCA_942493115.1	phaZ_positive	extracellular.lemoignei_like	Pseudomonadota	Pararheinheimera	Pararheinheimera sp030824435	1.9629402929283688	0.353116792730302
GCA_966252055.1	phaZ_negative	none	Pseudomonadota	Pararheinheimera	Pararheinheimera sp966252055	3.147518460196439	0.220220211358724
GCA_900468065.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pararhizobium	Pararhizobium sp900468065	0.7222293426759855	0.959732787914313
GCA_900473625.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pararhizobium	Pararhizobium sp900473795	0.7265315561249572	0.954049655127065
GCA_963822365.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pararhizobium	Pararhizobium sp963822365	0.3996031930078614	1.73458869370523
GCF_051669845.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pararhizobium	Pararhizobium sp051669845	0.4779713134883459	1.45018573499986
GCF_964252905.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pararhizobium	Pararhizobium sp964252905	0.6632434459366195	1.04508711666362
GCF_001426665.1	phaZ_negative	none	Pseudomonadota	Pararhizobium	Pararhizobium sp001426665	0.9035514763086052	0.767136348879367
GCF_025847205.2	phaZ_negative	none	Pseudomonadota	Pararhizobium	Pararhizobium sp025847205	0.7517318798041762	0.922067028393831
GCF_029223885.1	phaZ_negative	none	Pseudomonadota	Pararhizobium	Pararhizobium gei	0.4511669128384335	1.53634311567561
GCF_035497515.1	phaZ_negative	none	Pseudomonadota	Pararhizobium	Pararhizobium sp035497515	0.9696749288980416	0.714824277603683
GCF_049897905.1	phaZ_negative	none	Pseudomonadota	Pararhizobium	Pararhizobium sp049897905	0.8186203489064992	0.846726057428014
GCA_020832665.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Pararhodobacter	Pararhodobacter sp020832665	0.140446726547212	4.93530321140621
GCF_017811755.1	phaZ_positive	extracellular.lemoignei_like	Pseudomonadota	Pararhodobacter	Pararhodobacter sp017811755	0.0720506670793015	9.6202742966563
GCA_001314715.1	phaZ_negative	none	Pseudomonadota	Pararhodobacter	Pararhodobacter sp001314715	0.1926979822252298	3.59706506812188
GCA_020832545.1	phaZ_negative	none	Pseudomonadota	Pararhodobacter	Pararhodobacter sp020832545	0.1773678058346143	3.90796501821907
GCF_000284415.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Pararhodospirillum	Pararhodospirillum photometricum	0.1917296408028292	3.61523224921056
GCF_007992075.1	phaZ_negative	none	Pseudomonadota	Pararhodospirillum	Pararhodospirillum oryzae	0.1332368573006946	5.20236813298306
GCA_020200935.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Parasphingopyxis	Parasphingopyxis sp020200935	0.1089208628062869	6.36376872805984
GCA_039180285.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Parasphingopyxis	Parasphingopyxis sp039180285	0.1368000876175696	5.06686210975001
GCF_052168275.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Parasphingopyxis	Parasphingopyxis sp052168275	0.1948486872326928	3.55736130637705
GCA_014380205.1	phaZ_negative	none	Pseudomonadota	Parasphingopyxis	Parasphingopyxis sp014380205	0.1129435461910631	6.13711189293959
GCF_013378075.1	phaZ_negative	none	Pseudomonadota	Parasphingopyxis	Parasphingopyxis algicola	0.1871356817643734	3.70398191314846
GCF_014237875.1	phaZ_negative	none	Pseudomonadota	Parasphingopyxis	Parasphingopyxis marina	0.1740291198256185	3.98293792012794
GCA_030656215.1	phaZ_positive	extracellular.general	Pseudomonadota	Parazoarcus	Parazoarcus sp030656215	0.2305614431204892	3.00634473474263
GCA_023230755.1	phaZ_negative	none	Pseudomonadota	Parazoarcus	Parazoarcus sp023230755	0.3246663749348614	2.13495216650943
GCA_013152755.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paremcibacter	Paremcibacter sp013152755	0.1326205353015691	5.22654488600714
GCA_024280095.1	phaZ_negative	none	Pseudomonadota	Paremcibacter	Paremcibacter sp024280095	0.0981048184668396	7.06537345863634
GCF_003448965.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Paroceanicella	Paroceanicella sp003448965	0.2298887083376462	3.01514235114973
GCA_031399375.1	phaZ_negative	none	Pseudomonadota	Paroceanicella	Paroceanicella sp031399375	0.221958380100818	3.12287006350066
GCA_002480495.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Parvibaculum	Parvibaculum sp002480495	0.189593087437891	3.65597285178983
GCA_016124805.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Parvibaculum	Parvibaculum sp016124805	0.1912601056465418	3.62410748554597
GCA_027352645.1	phaZ_positive	intracellular.ralstonia_like	Pseudomonadota	Parvibaculum	Parvibaculum sp027352645	0.4609216608446008	1.50382861002846
GCA_030645235.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Parvibaculum	Parvibaculum sp030645235	0.1992277857066811	3.47916922381726
GCA_040390855.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Parvibaculum	Parvibaculum sp040390855	0.1596210054135955	4.34245592404286
GCA_903889655.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Parvibaculum	Parvibaculum sp903889655	0.2602885568679611	2.66299521154733
GCF_019635935.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Parvibaculum	Parvibaculum sp019635935	0.1585683902349434	4.37128219270525
GCF_031291615.1	phaZ_positive	intracellular.cupriavidus_like	Pseudomonadota	Parvibaculum	Parvibaculum sp031291615	0.2001337667838125	3.46341945039536
GCA_002841195.1	phaZ_negative	none	Pseudomonadota	Parvibaculum	Parvibaculum sp002841195	0.1313461853100785	5.27725399046483
