genome_id	phaZ_count	best_evalue	best_pident	hit_refs
GCA_965246795.1	1	1.2e-16	32.6	CAJ95805.1
GCA_965247335.1	1	3.99e-13	30.3	CAJ95805.1
GCA_965247245.1	1	2.84e-13	33.1	CAJ95805.1
GCA_965249635.1	2	2.8e-16	33.2	BAA33394.1,UCA14981.1
GCA_965250675.1	1	2.77e-13	30.5	BAA33394.1
GCA_965260935.1	1	3.52e-11	36.6	WKZ88401.1
GCA_965249925.1	1	7.92e-14	36.2	CAJ95805.1
GCA_965263335.1	1	7.03e-12	44.2	WKZ88401.1
GCA_965276815.1	1	3.81e-11	60.0	CAJ93939.1
GCA_965277035.1	1	3.97e-11	55.9	CAJ95805.1
GCA_965277735.1	5	4.08e-19	43.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_965279205.1	1	1.02e-11	34.4	CAJ93939.1
GCA_965279565.1	2	3.82e-14	43.1	CAJ93939.1,WKZ88401.1
GCA_965283745.1	1	4.66e-14	33.5	CAJ95805.1
GCA_965279115.1	1	9.25e-15	40.7	CAJ93939.1
GCA_965284305.1	2	1.97e-11	35.0	CAJ93939.1,WKZ88401.1
GCA_965284145.1	2	1.9300000000000003e-21	50.5	CAJ93939.1,WKZ88401.1
GCA_965284315.1	1	4.22e-13	31.5	CAJ93939.1
GCA_965284655.1	1	8.24e-11	33.0	CAJ95805.1
GCA_965284495.1	2	1.35e-28	44.0	BAA19791.1,BAA35137.1
GCA_965367215.1	4	1.91e-17	63.4	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCA_965649985.1	1	1.54e-21	31.0	UCA14981.1
GCA_965613205.1	4	3.02e-17	37.4	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCA_965603855.1	1	8.85e-12	30.1	CAJ93939.1
GCA_965650045.1	2	1.7e-13	36.7	BAA33394.1,WKZ88401.1
GCA_965650035.1	3	9.25e-25	36.0	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_965650425.1	2	9.83e-25	39.7	BAA33394.1,UCA14981.1
GCA_965650765.1	7	1.95e-16	65.4	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_965651365.1	4	2.91e-15	33.3	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_965653535.1	2	8.16e-18	31.6	CAJ93939.1,WKZ88401.1
GCA_965653625.1	3	1.65e-20	36.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_965652395.1	1	1.18e-17	39.1	BAA32541.1
GCA_965653375.1	4	7.2e-20	41.7	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCA_965656605.1	1	1.31e-11	44.7	CAJ95805.1
GCA_965660425.1	1	5.59e-13	32.4	CAJ95805.1
GCA_965661995.1	1	7.1e-11	34.5	WKZ88401.1
GCA_965661375.1	3	2.8e-15	65.4	CAJ93939.1,WKZ88401.1
GCA_966095775.1	1	2.21e-15	35.4	BAA35137.1
GCA_966111775.1	1	9.02e-13	39.3	WKZ88401.1
GCA_966112355.1	2	3.43e-16	33.3	BAA33394.1,UCA14981.1
GCA_966210725.1	2	2.52e-13	34.7	BAA33394.1,UCA14981.1
GCA_966203835.1	3	1.49e-18	43.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_966112955.1	2	2.62e-14	34.3	BAA33394.1,UCA14981.1
GCA_966210745.1	2	1.2e-17	35.1	BAA33394.1,UCA14981.1
GCA_966211105.1	2	4.15e-16	33.3	BAA33394.1,UCA14981.1
GCA_966210655.1	2	4.63e-13	37.3	CAJ95805.1,WKZ88401.1
GCA_966211435.1	4	1.72e-20	35.1	BAA33394.1,UCA14981.1,WKZ88401.1
GCA_966211755.1	1	1.59e-16	31.1	BAA19791.1
GCA_966211575.1	3	7.39e-18	80.8	BAA33394.1,UCA14981.1
GCA_966211875.1	1	2.27e-11	33.1	WP_207907290.1
GCA_966211865.1	2	3.73e-20	32.2	BAA33394.1,UCA14981.1
GCA_966211495.1	2	2.23e-20	44.2	BAA33394.1,UCA14981.1
GCA_966211925.1	1	2.6e-12	32.7	WKZ88401.1
GCA_966211695.1	5	1.11e-17	39.7	BAA19791.1,BAA33394.1,BAA35137.1,CAJ95805.1,UCA14981.1
GCA_966211915.1	2	7.78e-14	38.0	BAA33394.1,UCA14981.1
GCA_966211685.1	3	1.85e-14	34.5	BAA19791.1,BAA35137.1
GCA_966212065.1	3	2.06e-18	39.8	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_966212105.1	2	4.69e-12	36.3	BAA33394.1,UCA14981.1
GCA_966212285.1	2	9.67e-17	42.3	BAA33394.1,UCA14981.1
GCA_966212325.1	5	1.9e-18	42.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCA_966251135.1	1	8.2e-19	34.0	BAA32541.1
GCA_966252435.1	3	1.88e-19	32.7	BAA33394.1,UCA14981.1,WP_207907290.1
GCA_966421005.1	4	1.41e-19	38.9	BAA33394.1,UCA14981.1
GCA_966431825.1	2	1.9199999999999999e-38	35.4	BAA33394.1,UCA14981.1
GCF_000007145.1	2	8.01e-18	34.2	BAA33394.1,UCA14981.1
GCF_000009985.1	5	2.46e-15	38.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000011705.1	2	6.9e-19	38.8	BAA33394.1,UCA14981.1
GCF_000012365.1	2	7.6600000000000005e-22	35.0	BAA33394.1,UCA14981.1
GCF_000012725.1	2	1.43e-13	37.7	CAJ93939.1,WKZ88401.1
GCF_000013025.1	2	8.96e-13	33.3	BAA33394.1,UCA14981.1
GCF_000013745.1	1	1.79e-11	55.6	CAJ93939.1
GCF_000012945.1	2	3.96e-15	46.6	BAA33394.1,UCA14981.1
GCF_000013865.1	3	3.9199999999999995e-30	38.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000015725.1	2	4.350000000000001e-21	35.7	BAA33394.1,UCA14981.1
GCF_000017425.1	1	6.16e-12	69.0	WP_128854079.1
GCF_000015505.1	2	3.28e-13	31.3	BAA33394.1,UCA14981.1
GCF_000015565.1	2	3.45e-33	33.9	BAA33394.1,UCA14981.1
GCF_000019725.1	1	3.54e-11	32.0	WKZ88401.1
GCF_000019785.1	4	9.58e-15	41.1	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000021745.1	1	2.16e-13	32.4	WKZ88401.1
GCF_000020045.1	3	2.04e-22	41.0	BAA33394.1,UCA14981.1
GCF_000020125.1	6	2.49e-22	45.5	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_000025965.1	1	8.679999999999999e-23	34.6	BAA32541.1
GCF_000069785.1	3	3.18e-25	50.9	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000067205.1	2	4.56e-15	40.0	BAA33394.1,UCA14981.1
GCF_000092925.1	2	2.33e-11	72.4	CAJ95805.1,WKZ88401.1
GCF_000026145.1	2	1.13e-12	33.9	CAJ93939.1
GCF_000092025.1	1	8.9e-15	31.2	CAJ95805.1
GCF_000152745.1	1	3.14e-14	36.5	CAJ93939.1
GCF_000153725.1	2	2.77e-13	40.4	CAJ93939.1,WKZ88401.1
GCF_000154705.2	2	6.7e-13	36.3	CAJ93939.1,WKZ88401.1
GCF_000161455.1	3	2.9e-14	88.5	WP_128854079.1
GCF_000156335.1	1	7.03e-11	33.3	WP_243656647.1
GCF_000155735.2	1	3.51e-13	33.6	WKZ88401.1
GCF_000166055.1	5	1.22e-17	44.6	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000170835.1	3	1.34e-20	92.3	BAA32541.1
GCF_000168975.1	5	9.25e-16	40.7	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000175215.2	1	1.04e-11	55.2	UCA14981.1
GCF_000185965.1	1	1.3700000000000002e-21	35.8	UCA14981.1
GCF_000190375.1	2	2.93e-13	37.6	BAA33394.1,UCA14981.1
GCF_000184745.1	2	4.17e-16	31.2	BAA19791.1,BAA35137.1
GCF_000188155.2	1	4.53e-13	37.8	WKZ88401.1
GCF_000192575.1	1	2.92e-17	30.7	WKZ88401.1
GCF_000198775.1	6	3.21e-20	48.0	BAA33394.1,UCA14981.1
GCF_000204645.1	2	1.8400000000000002e-21	35.7	BAA33394.1,UCA14981.1
GCF_000203915.1	2	2.16e-15	45.2	BAA33394.1,UCA14981.1
GCF_000196015.1	6	1.61e-22	80.8	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000204195.1	5	8.519999999999999e-45	42.0	BAA19791.1,BAA33394.1,BAA35137.1,CAJ95805.1,UCA14981.1
GCF_000209655.1	4	1.23e-25	34.3	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000219215.1	7	1.6100000000000002e-33	53.4	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_000235625.1	1	7.18e-12	48.6	WKZ88401.1
GCF_000242255.2	2	4.21e-19	41.6	BAA33394.1,UCA14981.1
GCF_000239795.1	1	4.6e-12	57.1	CAJ93939.1
GCF_000241525.1	4	1.09e-22	47.3	BAA33394.1,UCA14981.1
GCF_000243095.1	6	1.1e-32	47.3	BAA33394.1,UCA14981.1
GCF_000253115.1	5	1.36e-16	40.9	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000255295.1	1	7.25e-12	72.0	sp|P52090.1|PHA1_PAULE
GCF_000256565.1	1	8.03e-11	34.3	UCA14981.1
GCF_000261365.1	3	3.54e-19	35.8	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_000261685.1	3	5e-15	34.3	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000276605.1	5	1.8e-37	87.5	BAA19791.1,BAA33394.1,BAA35137.1,UCA14981.1
GCF_000282995.1	1	9.33e-22	32.3	BAA33394.1
GCF_000281975.1	1	7.27e-25	33.1	WKZ88401.1
GCF_000284255.1	2	2.04e-25	37.1	BAA33394.1,UCA14981.1
GCF_000282635.1	4	2.68e-16	42.3	BAA19791.1,BAA33394.1,BAA35137.1,UCA14981.1
GCF_000282575.1	2	5.7e-21	34.7	BAA33394.1,UCA14981.1
GCF_000282035.1	1	4.97e-11	31.7	CAJ95805.1
GCF_000282655.1	1	1.74e-11	31.0	BAA33394.1
GCF_000282135.1	3	6.14e-23	33.1	BAA33394.1,UCA14981.1
GCF_000282595.1	1	8.53e-11	70.4	UCA14981.1
GCF_000284415.1	2	2.44e-16	33.5	BAA33394.1,CAJ95805.1
GCF_000292915.1	4	3.0999999999999997e-24	41.0	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000298215.1	1	5.21e-12	35.7	CAJ95805.1
GCF_000299035.1	1	2.07e-14	96.2	WP_128854079.1
GCF_000293865.2	2	5.8e-17	42.0	BAA33394.1,UCA14981.1
GCF_000292345.1	1	4.41e-12	86.7	CAJ93939.1
GCF_000296215.2	1	1.65e-11	30.5	WKZ88401.1
GCF_000300335.1	2	1.73e-15	39.6	CAJ93939.1,WKZ88401.1
GCF_000306945.1	1	1.37e-11	68.8	UCA14981.1
GCF_000302535.1	7	3.15e-45	46.7	AAA87070.1,BAA19791.1,BAA33394.1,BAA35137.1,UCA14981.1
GCF_000314675.2	4	1.68e-20	39.5	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_000330885.1	2	2.77e-13	37.0	CAJ93939.1,CAJ95805.1
GCF_000333895.2	2	2.43e-12	69.2	CAJ93939.1,WKZ88401.1
GCF_000348905.1	1	8.99e-12	31.5	WP_128854079.1
GCF_000344615.1	3	2.77e-26	43.0	BAA33394.1,UCA14981.1,WP_243656647.1
GCF_000344805.1	1	7.47e-13	36.0	CAJ93939.1
GCF_000372065.1	1	7.42e-11	73.1	BAA33394.1
GCF_000359125.1	3	2.91e-12	65.6	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_000371965.1	1	2.27e-12	34.7	WKZ88401.1
GCF_000372645.1	4	2.11e-17	38.5	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_000359745.1	1	7.42e-11	31.3	BAA33394.1
GCF_000372525.1	2	3.4500000000000004e-35	41.4	BAA33394.1,UCA14981.1
GCF_000374525.1	2	7.69e-15	31.4	CAJ93939.1,WKZ88401.1
GCF_000377645.1	4	9.88e-27	40.3	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000376805.1	1	6.48e-11	33.9	CAJ95805.1
GCF_000376105.1	2	3.12e-14	36.2	CAJ95805.1,WKZ88401.1
GCF_000378185.1	2	1.89e-12	71.4	CAJ95805.1,WKZ88401.1
GCF_000378125.1	3	6.35e-16	44.2	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000381125.1	5	2.7700000000000004e-31	42.5	AAA87070.1,BAA33394.1,UCA14981.1
GCF_000379565.1	7	1.04e-33	54.9	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_000383235.1	2	1.23e-11	75.0	WP_128854079.1
GCF_000381265.1	6	5.4e-15	38.9	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_000382345.1	2	7.46e-12	36.0	BAA19791.1,BAA35137.1
GCF_000383415.1	1	1.26e-12	71.9	CAJ95805.1
GCF_000384475.1	1	7.41e-13	32.3	CAJ93939.1
GCF_000384335.2	1	1.63e-18	40.4	CAJ93939.1
GCF_000412185.1	2	3.76e-15	36.7	CAJ93939.1,WKZ88401.1
GCF_000402035.1	4	2.47e-22	38.3	BAA33394.1,UCA14981.1
GCF_000420145.1	1	6.3e-13	34.4	WKZ88401.1
GCF_000420305.1	1	3.9e-12	59.4	sp|P52090.1|PHA1_PAULE
GCF_000420625.1	2	1.77e-16	32.5	BAA33394.1,WKZ88401.1
GCF_000420745.1	1	8.35e-12	30.9	CAJ95805.1
GCF_000421645.1	5	7.61e-15	40.9	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000423885.1	2	6.21e-12	39.4	BAA33394.1,UCA14981.1
GCF_000422885.1	3	3.09e-12	69.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000425385.1	4	1.62e-16	33.9	BAA19791.1,BAA33394.1,BAA35137.1,UCA14981.1
GCF_000426345.1	2	8.61e-16	40.7	CAJ95805.1,WP_243656647.1
GCF_000427785.1	2	3.7400000000000003e-29	32.5	BAA33394.1,UCA14981.1
GCF_000427725.1	2	1.12e-14	38.1	CAJ93939.1,WKZ88401.1
GCF_000429785.1	1	1.19e-23	34.5	WP_207907290.1
GCF_000430725.1	1	7.4e-18	36.5	BAA32541.1
GCF_000442255.1	1	3.26e-12	33.3	WKZ88401.1
GCF_000445065.1	2	5e-13	35.8	CAJ93939.1,WKZ88401.1
GCF_000447205.1	3	8.13e-21	47.9	CAJ93939.1,WKZ88401.1
GCF_000454545.1	2	3.75e-19	32.8	BAA33394.1,UCA14981.1
GCF_000473085.1	2	5.78e-16	44.4	CAJ93939.1,WKZ88401.1
GCF_000472445.1	5	7.12e-18	43.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000472545.1	4	4.46e-17	41.7	BAA33394.1,UCA14981.1
GCF_000472785.1	1	2.55e-16	31.8	CAJ95805.1
GCF_000472525.1	2	5.52e-19	46.8	BAA33394.1,UCA14981.1
GCF_000472965.1	2	7.8e-17	33.1	CAJ93939.1,UCA14981.1
GCF_000473065.1	2	3.87e-12	36.1	CAJ93939.1,CAJ95805.1
GCF_000482785.1	2	7.33e-20	46.7	BAA33394.1,UCA14981.1
GCF_000484635.1	2	3.31e-20	42.0	BAA33394.1,UCA14981.1
GCF_000495835.1	1	5.49e-15	37.4	CAJ93939.1
GCF_000497755.1	2	2.1e-12	33.1	BAA33394.1,UCA14981.1
GCF_000510725.1	2	1.35e-16	31.3	BAA33394.1,UCA14981.1
GCF_000503895.1	1	6.79e-12	34.4	WKZ88401.1
GCF_000497575.1	2	4.6e-19	42.9	CAJ93939.1,WKZ88401.1
GCF_000513955.1	2	1.16e-25	31.6	BAA33394.1,UCA14981.1
GCF_000508185.1	2	7.92e-15	38.9	CAJ93939.1,WKZ88401.1
GCF_000503055.1	3	1.9e-13	38.4	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_000506985.1	1	3.34e-15	30.9	UCA14981.1
GCF_000502835.1	3	1.83e-15	39.0	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_000515415.1	4	1.83e-17	39.8	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_000518645.1	4	1.7699999999999998e-23	34.4	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000559025.1	2	3.6e-12	31.5	BAA33394.1,UCA14981.1
GCF_000519185.1	2	3.29e-29	39.5	BAA33394.1,UCA14981.1
GCF_000585415.1	1	1.35e-13	55.8	CAJ95805.1
GCF_000576635.1	2	2.02e-14	37.1	CAJ93939.1,WKZ88401.1
GCF_000600295.1	2	1.88e-18	32.1	BAA33394.1,UCA14981.1
GCF_000620665.1	2	4.03e-12	35.8	CAJ93939.1,WKZ88401.1
GCF_000617845.2	1	6.68e-13	35.5	CAJ93939.1
GCF_000621665.1	3	1.22e-12	36.5	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_000661955.1	3	1.54e-18	33.3	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000636015.1	3	1.3e-13	36.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000682775.1	1	7.74e-12	34.9	WKZ88401.1
GCF_000685275.1	2	7.95e-13	35.3	CAJ93939.1,WKZ88401.1
GCF_000684975.1	4	4.1599999999999994e-23	39.3	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_000685035.1	6	8.379999999999999e-23	39.5	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000685095.1	4	4.49e-17	39.8	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_000685015.1	2	9.71e-26	39.3	BAA33394.1,UCA14981.1
GCF_000688255.1	2	3.61e-13	33.1	BAA33394.1,UCA14981.1
GCF_000685075.1	6	1.56e-23	43.0	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_000702305.1	1	7.74e-20	30.9	WKZ88401.1
GCF_000698555.1	5	1.08e-20	45.3	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_000697965.2	1	1.17e-11	31.8	sp|P52090.1|PHA1_PAULE
GCF_000698575.1	3	9.73e-18	36.5	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_000698595.1	5	4.4300000000000005e-21	46.3	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_000712595.1	1	9.81e-13	59.1	WP_128854079.1
GCF_000705555.1	1	7.76e-11	54.5	sp|P52090.1|PHA1_PAULE
GCF_000709345.1	5	3.62e-17	76.9	BAA19791.1,BAA33394.1,BAA35137.1,CAJ93939.1,WKZ88401.1
GCF_000715505.1	1	9.43e-13	33.9	WKZ88401.1
GCF_000719115.1	2	1.97e-15	82.8	AAB02914.1
GCF_000731095.1	2	7.25e-16	33.3	BAA33394.1,UCA14981.1
GCF_000725385.1	4	7.1e-17	38.9	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_000732615.1	3	1.54e-19	36.7	BAA33394.1,UCA14981.1,WKZ88401.1
GCF_000733775.1	2	2.43e-22	35.1	BAA33394.1,UCA14981.1
GCF_000732195.1	2	7.89e-20	30.6	CAJ93939.1,WKZ88401.1
GCF_000731315.1	1	2.95e-11	37.7	CAJ93939.1
GCF_000733295.1	1	1.45e-12	38.5	sp|P52090.1|PHA1_PAULE
GCF_000737065.1	1	4.69e-14	35.5	WKZ88401.1
GCF_000735605.1	5	6.51e-14	40.6	CAJ93939.1,CAJ95805.1,WKZ88401.1
GCF_000738435.1	2	2.4e-12	32.1	BAA33394.1,WKZ88401.1
GCF_000729995.1	6	7.35e-19	84.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000739895.2	2	1.04e-11	63.6	CAJ93939.1,WKZ88401.1
GCF_000739875.1	2	2.85e-20	36.1	BAA33394.1,UCA14981.1
GCF_000740675.1	4	1.06e-20	38.1	BAA33394.1,UCA14981.1
GCF_000739735.1	8	6.95e-22	45.9	BAA33394.1,CAJ95805.1,UCA14981.1,WKZ88401.1
GCF_000739775.1	2	4.43e-28	40.8	CAJ93939.1,WKZ88401.1
GCF_000739815.1	2	8.26e-17	31.4	BAA33394.1,UCA14981.1
GCF_000744705.1	1	1.89e-11	38.2	sp|P52090.1|PHA1_PAULE
GCF_000745835.1	1	8.18e-11	69.2	WKZ88401.1
GCF_000746925.1	1	2.53e-12	56.4	WP_128854079.1
GCF_000745215.1	1	5.27e-14	35.1	CAJ93939.1
GCF_000745235.1	2	9.36e-22	31.1	BAA33394.1,UCA14981.1
GCF_000745265.1	4	7.43e-18	38.4	BAA33394.1,UCA14981.1
GCF_000746085.1	4	1.4e-13	73.1	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_000745015.1	2	1.2e-21	50.9	BAA33394.1,UCA14981.1
GCF_000744095.1	6	6.790000000000001e-33	53.6	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000757485.1	2	1.6499999999999998e-23	37.4	BAA33394.1,UCA14981.1
GCF_000768335.1	2	4.79e-20	37.8	BAA33394.1,UCA14981.1
GCF_000768345.1	1	1.42e-19	33.7	BAA33394.1
GCF_000761245.1	6	1.6999999999999998e-31	51.3	AAA87070.1,BAA33394.1,UCA14981.1
GCF_000768355.1	2	3.57e-24	38.8	BAA33394.1,UCA14981.1
GCF_000767465.1	1	2.23e-11	34.2	CAJ93939.1
GCF_000768065.1	2	2.5200000000000003e-27	40.0	BAA33394.1,UCA14981.1
GCF_000767615.3	2	2.31e-17	41.1	BAA33394.1,UCA14981.1
GCF_000787715.1	2	9.7e-15	34.8	BAA33394.1,CAJ95805.1
GCF_000772705.2	3	9.19e-13	75.8	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_000785435.2	4	1.05e-20	38.9	BAA33394.1,UCA14981.1
GCF_000802365.1	2	2.29e-19	31.8	BAA33394.1,UCA14981.1
GCF_000786695.1	2	1.13e-16	39.3	CAJ93939.1,WKZ88401.1
GCF_000814025.1	1	4.14e-12	33.3	WKZ88401.1
GCF_000812465.1	8	1.61e-25	54.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_000814845.2	3	6.75e-20	44.0	BAA33394.1,UCA14981.1
GCF_000815105.2	1	1.28e-12	32.3	BAA33394.1
GCF_000818395.1	4	1.48e-13	74.2	BAA33394.1,CAJ95805.1,WP_207907290.1
GCF_000828915.1	2	3.08e-21	33.1	BAA33394.1,UCA14981.1
GCF_000828475.1	1	6.05e-11	33.1	WKZ88401.1
GCF_000876015.1	2	2.2700000000000003e-31	44.2	BAA33394.1,UCA14981.1
GCF_000834655.1	4	4.79e-13	32.7	BAA19791.1,BAA35137.1,CAJ93939.1,WKZ88401.1
GCF_000832305.1	6	5.77e-32	44.3	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_000949135.2	4	1.56e-19	40.9	BAA33394.1,UCA14981.1
GCF_000959525.1	2	2.86e-14	45.0	BAA33394.1,UCA14981.1
GCF_000959365.1	2	9.87e-16	36.7	BAA33394.1,UCA14981.1
GCF_000959445.1	2	2.3099999999999999e-23	36.9	BAA33394.1,UCA14981.1
GCF_000949865.1	2	3.7e-12	64.7	CAJ93939.1,WKZ88401.1
GCF_000963005.1	2	9.01e-19	34.1	BAA33394.1,UCA14981.1
GCF_000964085.1	2	1.3e-27	31.7	BAA33394.1,UCA14981.1
GCF_000969605.1	1	3.8e-14	33.0	CAJ93939.1
GCF_000967725.1	1	7.5e-11	31.5	CAJ93939.1
GCF_000972865.1	2	6.58e-16	33.7	BAA33394.1,UCA14981.1
GCF_000973625.1	4	3.79e-20	62.9	BAA33394.1,UCA14981.1
GCF_000974445.1	2	7.41e-17	82.8	AAB02914.1
GCF_000972785.3	4	3.19e-18	76.9	BAA33394.1,UCA14981.1
GCF_000970345.1	4	6.03e-13	71.0	BAA33394.1,UCA14981.1
GCF_000981895.1	1	3.19e-15	31.8	sp|P52090.1|PHA1_PAULE
GCF_001005215.1	1	2.52e-16	36.3	BAA33394.1
GCF_001014645.1	1	6.14e-12	38.3	BAA33394.1
GCF_001011035.1	1	7.63e-21	30.7	sp|P52090.1|PHA1_PAULE
GCF_001006325.2	3	1.41e-15	35.1	BAA33394.1,CAJ93939.1,UCA14981.1
GCF_001007875.1	3	9.82e-17	31.8	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_001010355.1	2	3.47e-20	32.7	BAA33394.1,UCA14981.1
GCF_001010415.1	4	2.07e-22	36.1	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_001017655.1	1	1.49e-12	30.2	WP_207907290.1
GCF_001005825.1	1	2.03e-16	38.3	CAJ93939.1
GCF_001013475.1	3	1.46e-14	36.0	BAA33394.1,UCA14981.1
GCF_001017435.1	3	7.3e-15	44.3	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_001014615.2	1	1.35e-12	36.1	CAJ93939.1
GCF_001027285.1	1	5.33e-13	40.0	sp|P52090.1|PHA1_PAULE
GCF_001029105.3	4	1.5800000000000001e-21	41.7	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_001043115.1	2	2.32e-13	35.2	BAA33394.1,UCA14981.1
GCF_001039575.1	2	5.64e-21	41.5	BAA32541.1
GCF_001040945.1	4	1.31e-20	44.6	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_001043175.1	1	1.9e-20	31.6	CAJ95805.1
GCF_001044395.1	2	2.9e-11	84.6	BAA33394.1,UCA14981.1
GCF_001045555.1	2	7.63e-14	39.3	CAJ93939.1,WKZ88401.1
GCF_001182895.1	2	8.51e-20	34.4	BAA33394.1,UCA14981.1
GCF_001189955.1	3	4.78e-16	37.5	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_001189965.1	3	1.73e-16	31.7	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_001189365.1	4	6.08e-20	42.2	BAA33394.1,UCA14981.1
GCF_001191005.1	2	2.8e-13	33.6	BAA33394.1,CAJ95805.1
GCF_001189915.1	4	7.44e-20	39.8	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_001189245.1	2	8.93e-15	32.5	UCA14981.1,WKZ88401.1
GCF_001189845.1	4	1.49e-18	38.5	BAA33394.1,CAJ93939.1,CAJ95805.1,UCA14981.1
GCF_001269365.1	3	3.01e-13	77.8	BAA33394.1,CAJ95805.1,UCA14981.1
GCF_001238275.1	1	2.34e-13	34.5	CAJ95805.1
GCF_001267925.1	3	9.44e-13	84.0	BAA33394.1,UCA14981.1
GCF_001269385.1	2	1.52e-21	34.2	BAA33394.1,UCA14981.1
GCF_001293525.1	2	3.79e-14	34.4	BAA33394.1,CAJ93939.1
GCF_001295975.1	4	6.03e-12	64.3	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_001305515.1	4	9.5e-17	42.1	BAA33394.1,CAJ93939.1,UCA14981.1,WKZ88401.1
GCF_001298265.1	2	1.86e-15	40.0	CAJ93939.1,WKZ88401.1
GCF_001305295.1	1	5.3e-12	71.4	CAJ95805.1
GCF_001295795.1	1	4.83e-11	32.7	WKZ88401.1
GCF_001305965.1	1	2.5e-13	37.7	WKZ88401.1
GCF_001304695.1	2	1.0899999999999999e-23	32.5	BAA33394.1,UCA14981.1
GCF_001310775.1	1	2.13e-17	38.3	BAA33394.1
GCF_001375595.1	1	1.55e-15	30.8	WKZ88401.1
